x_m,y_m,A_Wb_per_m,Bx_T,By_T,weight,region_id,r_m
1.022977089096968745e-01,-2.319115699830517907e-02,3.215837849102764915e-05,3.309967487084607141e-02,1.470924017311165122e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048935222551569957e-01
1.005415531833690063e-01,-2.075987535369283946e-02,3.698552516631955882e-04,3.073108945841429920e-02,1.488497357990567482e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.026624388041949970e-01
-8.498621011792234503e-02,-5.554526424893938691e-02,5.444842254300876015e-04,8.396641312438894722e-02,-1.289648909508115948e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015279877210818610e-01
8.392446215691562461e-02,5.652881989842578614e-02,5.974858479008753010e-04,-8.693568522069830551e-02,1.291890182654019947e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.011870684793082786e-01
-7.965588340124044042e-02,6.362350771791538961e-02,4.801417798658493170e-04,-9.665492286602331284e-02,-1.205417798431376447e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.019461156433321414e-01
2.176104031100890498e-02,9.805848387313953474e-02,7.133596408502203279e-04,-1.521651702244618265e-01,3.302008903389639510e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.004440597293643905e-01
-3.701216784854271385e-02,-9.417627652031763941e-02,5.970436898445546448e-04,1.453309218779430256e-01,-5.783991083513999321e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011882978811286804e-01
8.682846115328746173e-02,-5.262109497586611728e-02,5.444945632876084735e-04,7.905323176038678290e-02,1.319424916652214286e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015291155418339697e-01
-9.475160995484578630e-02,-4.457429188524051483e-02,5.955603797564028887e-05,6.362020201449038181e-02,-1.367171398842105534e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.047126309769067370e-01
6.030306620619517444e-02,-8.018729620577788597e-02,7.307826910406796730e-04,1.240935451947631774e-01,9.405537657566821752e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.003317610064824866e-01
-7.552509132288014182e-02,-7.260413145610002117e-02,5.176460525264157226e-05,1.043204743792030958e-01,-1.088880165676319040e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.047635400500767644e-01
4.999049498187820018e-02,-8.998727916984147757e-02,3.279291684777822596e-04,1.326841799556096324e-01,7.509341009005773837e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029405653808262988e-01
-6.659298037169639022e-03,-1.034606978529282878e-01,2.158957870785498698e-04,1.518436206738812411e-01,-1.043610240271090894e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.036747908151387093e-01
-8.293588532514536982e-02,6.413603979895822482e-02,4.020763220117209215e-05,-9.292439944613066494e-02,-1.187434382675527783e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048417506328429005e-01
-9.233534410104889123e-02,-4.971610261210394899e-02,3.585109877917078938e-05,7.131993465927859155e-02,-1.328591720520559127e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048689974644382294e-01
-6.026246423321900830e-02,8.486238201956304572e-02,1.542225100385012356e-04,-1.225513578085244415e-01,-8.675690144960837569e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.040826041060380902e-01
-1.037423356282085180e-01,-1.515763298668731246e-02,3.982350828624602046e-05,2.252636408685133526e-02,-1.491090622135790300e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048438173635192205e-01
-8.758883119887936330e-02,4.917884571595040194e-02,7.121593671854641863e-04,-7.599615054235986378e-02,-1.359100778671120391e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004507950030214258e-01
-1.414245716021080880e-02,-1.034436917353655644e-01,1.056501532657138883e-04,1.493902257437327852e-01,-2.039161182592832966e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.044059694383886044e-01
8.564269482365058361e-02,5.709468251334815642e-02,3.294231363099334132e-04,-8.485727320446402600e-02,1.260826851212176747e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.029294610301490359e-01
-8.622508454816815368e-03,1.015948423520811328e-01,4.779801735877362272e-04,-1.539473621860909525e-01,-1.353370044987365489e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.019600884885728531e-01
-4.755803562962881981e-02,-9.297707572586973168e-02,1.014737959735698207e-04,1.338266038173491213e-01,-6.805977362933968156e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.044342059072752155e-01
-1.006343766227655312e-01,-1.398716279613017484e-02,5.332598171586704940e-04,2.185881567091406408e-02,-1.522223987998730654e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.016017641644969965e-01
-3.548906227447063549e-02,-9.640120171532448601e-02,3.602757773675420438e-04,1.429861266368692152e-01,-5.323408495009464281e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.027261662541727183e-01
-1.026536352928198309e-01,-2.044774675251374504e-02,6.591084247857856944e-05,2.888953546601633754e-02,-1.479966727950640104e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.046703357503270815e-01
8.387854601925440190e-03,1.001549065252693438e-01,7.037602790137300864e-04,-1.558233328363979875e-01,1.348289435148555815e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005055292305278153e-01
-1.030180066295432323e-01,1.630155763965441401e-02,1.216281278091555472e-04,-2.352105487445670454e-02,-1.483048494768421099e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.042998105051183150e-01
1.118414084006524910e-03,1.043494613779064328e-01,1.132962145760746083e-04,-1.501422145021295562e-01,1.948390266513545105e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.043554547684139577e-01
1.014816713398721676e-01,-3.183179332143253829e-03,5.439086438685698539e-04,4.582661869504957644e-03,1.537385709158052560e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.015315825179259890e-01
-2.513987386351731329e-02,9.833875008376039006e-02,5.488319661375929467e-04,-1.496986168838548570e-01,-3.834080081177731331e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.015013449463101625e-01
-9.138343905748405605e-02,4.586210965962589370e-02,4.337696229842549767e-04,-6.921481953632302453e-02,-1.381284239745770304e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.022461052383143443e-01
-5.812107966597605119e-02,-8.653971106457351847e-02,1.298147057846709828e-04,1.250655174183987750e-01,-8.421352655692936062e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.042457744595847030e-01
8.880489287670877141e-02,-4.937051082405274210e-02,5.325303468601940218e-04,7.505549012344386872e-02,1.342552884075991215e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.016058873189522871e-01
-7.782440346205471426e-02,6.447303548826698039e-02,6.169801590256141204e-04,-1.004545517547479339e-01,-1.199030919475140705e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.010614173623940737e-01
-4.027421682444416035e-02,9.352340837967139386e-02,4.986213807798842764e-04,-1.410653854915178140e-01,-6.106680536315169799e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.018265213771595568e-01
-5.561505572157480343e-02,8.449184436847932689e-02,6.027636129743827072e-04,-1.300980367137374027e-01,-8.684130116581513514e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.011528852168893933e-01
-3.981740684490527732e-02,-9.618572608187478390e-02,1.516075169213528906e-04,1.393488836963754640e-01,-5.772022548491137495e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.041014879324505954e-01
3.907722504961564508e-02,9.266204607208218536e-02,6.944548917321340456e-04,-1.439969366985995036e-01,6.107090215189962812e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.005648263551575522e-01
9.902195290094659152e-02,2.221034937494560657e-02,5.516486661572350203e-04,-3.430774733938952298e-02,1.499476583255075213e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.014822485741936620e-01
1.001144011659474975e-01,-1.835879954369215583e-02,5.051799413460379262e-04,2.751994166959365398e-02,1.512371975064449592e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.017837847670332030e-01
9.990827273918115314e-02,-5.501667297019527912e-03,7.730935465418470234e-04,8.169010769409529998e-03,1.555010515178361918e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.000596387399719928e-01
-9.959229894715762588e-02,2.900590767592043512e-02,2.072879539369606289e-04,-4.237090585845301738e-02,-1.459466861768727308e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037302689174381398e-01
2.406927526496844411e-02,-1.001017194596747345e-01,3.255058884912657709e-04,1.481612172466627575e-01,3.490981834478076862e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.029547679836356339e-01
-5.136711440519362709e-02,-8.604668809247420502e-02,7.492235620538026213e-04,1.338653568509994840e-01,-7.953407305607218536e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.002128383691420765e-01
1.043679064146402213e-01,-9.454886571046153959e-03,4.698679561553477884e-05,1.397019989045700586e-02,1.500772054481937234e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.047952993671302513e-01
1.001703998610311702e-01,2.976078799459915686e-02,9.192348054474418174e-05,-4.351820015748954912e-02,1.443873759277251034e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.044979115120409918e-01
-1.016310315833101469e-01,-1.540975223034048245e-03,5.270149093563717985e-04,2.754668912005250880e-03,-1.544837767906998560e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.016427133902169516e-01
2.274395361475895633e-02,9.835116025550094676e-02,6.349157039764469082e-04,-1.516752509484556588e-01,3.530340348182704757e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.009467094542141896e-01
-8.778038379019330317e-02,5.388683132588512059e-02,3.185175609783151649e-04,-8.014566152778607178e-02,-1.291733964049089356e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030009046984443899e-01
8.476862421948312687e-02,5.980583859998477719e-02,2.053534944205041282e-04,-8.652454207457044300e-02,1.227286309817108428e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037422670983788042e-01
-7.836780122816668082e-02,-6.807169120061806744e-02,1.960177186167275023e-04,9.826868006620569085e-02,-1.134526165581198065e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.038039855316246762e-01
7.818208416525217197e-02,-6.831352552303887604e-02,1.934921509602530025e-04,9.803107445178767254e-02,1.136875188197564723e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.038228108548861217e-01
6.019336562670704605e-02,8.586435903699034256e-02,3.713224157178054015e-05,-1.238531817440837873e-01,8.599279259595560276e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.048614772845758714e-01
-1.019971658801998027e-01,1.441908658327754195e-02,3.169583714195522831e-04,-2.173604854778088055e-02,-1.510817672164475045e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.030113193075841010e-01
-1.012074711584191461e-01,-1.775289841836550850e-02,3.563987779809952303e-04,2.711901194084394284e-02,-1.494868841479402299e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.027527012809641288e-01
8.642173842652088600e-02,-5.668697434377058947e-02,2.647414512912472429e-04,8.437328469102964301e-02,1.272153313475075653e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.033543900031019536e-01
-9.010346241918874843e-02,-5.150247277366293980e-02,1.991578806096029966e-04,7.403253162321496439e-02,-1.306415046724611062e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037840962851633297e-01
4.252095967921659669e-02,-9.117705267789992518e-02,6.882240657014781961e-04,1.409741516336610323e-01,6.613101257434957081e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.006046069873050147e-01
3.251247221600887805e-02,9.590549796685816919e-02,5.846681921590008357e-04,-1.457029435147806085e-01,4.928441938743684941e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.012666055018523192e-01
1.011196296313222748e-01,1.424162963023532270e-02,4.537344799481909073e-04,-2.216067475309421719e-02,1.528824027465281454e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.021175964821958854e-01
3.933075546680171730e-02,9.243664314636934609e-02,7.114288912571841090e-04,-1.439969366985995036e-01,6.107090215189962812e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.004561661709154896e-01
-8.414251425995418476e-02,-6.067132268966911324e-02,2.066514344615895588e-04,8.857036857405932440e-02,-1.212370061411318228e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.037351054508576231e-01
-8.738442348390046410e-02,-5.106000695372059361e-02,5.938252341349104348e-04,7.939801438819085733e-02,-1.347790581508583885e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.012085064494464837e-01
4.305587018900768580e-03,-1.029948378248033564e-01,3.057035318158490595e-04,1.525128703934117147e-01,6.493769945570252236e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.030847937289243038e-01
4.722701833307018510e-02,-8.825833596529350511e-02,7.671921125990253552e-04,1.379570316419923559e-01,7.375117973633929513e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.000995760630122161e-01
-7.517493576207850969e-02,6.654180123651622092e-02,7.210573822313139742e-04,-1.026520024821786087e-01,-1.170891662162747565e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.003946327182517334e-01
-9.674568936124966489e-02,-3.109461494247071911e-02,5.304825981360624700e-04,4.641780266813243239e-02,-1.465024401058730164e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.016198971088041331e-01
-9.869324345089247608e-02,-2.347956361319012558e-02,5.568192414578713393e-04,3.543555807700952270e-02,-1.496687373692572598e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.014477511348722411e-01
7.120694298311090742e-02,7.026298492362047232e-02,7.769591604390146391e-04,-1.086577727379318542e-01,1.115471575275633065e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.000365722092521892e-01
-1.033558775108711497e-01,-1.234140485747962056e-02,1.532415144011455726e-04,1.707068295828997884e-02,-1.491176827658410309e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.040900941007280589e-01
8.491999792860022156e-02,5.637271094784585684e-02,4.829618675340949761e-04,-8.491685638825720306e-02,1.282403150543958148e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.019278597234477696e-01
1.047677156441331470e-01,-4.266316762008615093e-03,3.821737724399094547e-05,5.382533517812653975e-03,1.507086535936372484e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.048545454427405182e-01
-3.788830096326349650e-02,-9.527814075046443787e-02,3.896529709648377093e-04,1.438784522086912487e-01,-5.597042833107228332e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.025351035243450004e-01
4.710435899971605715e-03,-1.019338812775317793e-01,4.652053884182865773e-04,1.543541738607069336e-01,7.532827546852860490e-03,2.039735099337748547e+00,3.000000000000000000e+00,1.020426595040999779e-01
9.189542105553362428e-02,-4.428669569960654723e-02,4.703392876841709300e-04,6.676833661476108683e-02,1.384330502545203789e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.020101947207403409e-01
-6.513054605681714571e-02,-8.030620051408904336e-02,2.580691320959913569e-04,1.175780121774002152e-01,-9.637787593289191823e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.033976492511713557e-01
-5.389127604397386372e-04,1.005635453948648672e-01,6.944101160137496195e-04,-1.564251126223665522e-01,-5.823559310171311232e-04,2.039735099337748547e+00,3.000000000000000000e+00,1.005649893817346929e-01
-9.453494904493943418e-02,3.319829703816842142e-02,7.523057398479007047e-04,-5.180631742481627000e-02,-1.476093669781642359e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.001947279908666499e-01
-1.660830437692870781e-02,1.010604682646001062e-01,4.075028093404835369e-04,-1.524777329670952697e-01,-2.494531436242958256e-02,2.039735099337748547e+00,3.000000000000000000e+00,1.024160828197258899e-01
-1.018077409823436724e-01,-1.853228294448431776e-02,2.455301740841600534e-04,2.711901194084394284e-02,-1.494868841479402299e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.034807307427929035e-01
7.159629156583793841e-02,-7.046513763647578588e-02,7.115165616835342471e-04,1.100204870603779805e-01,1.112153893290286077e-01,2.039735099337748547e+00,3.000000000000000000e+00,1.004557842441536758e-01
